"ID"|"FIRST_NAME"|"LAST_NAME"|"GENDER"|"AGE"|"OCCUPATION"|"MARITALSTATUS_OUT"|"SALARY_OUT"|"ADDRESS"|"CITY"|"STATE"|"ZIP"|"PHONE"|"ALT_PHONE"|"EMAIL"|"SUBDATE"|"NUMBER_OF_RENTALS"
5933|Janett|Bourque|M|"25-34"|Artist|Married|"100,000-149,999"|"78 W 36th St"|||"32117"|"386-846-8722"|"685-369-1661"|jbourque@hotmail.com|"2015-11-08T00:00:00.000Z"|545
5812|Erasmo|Gaulding|F|"25-34"|Executive/Managerial|Married|"50,000-99,999"|"90539 Sw 72nd Ave"|||"11356"|"718-772-7352"|"930-368-3789"|erasmo_gaulding@hotmail.com|"2011-11-29T00:00:00.000Z"|480
5921|Francisco|Buechel|M|"25-34"|Doctor/Health Care|Married|"100,000-149,999"|"10 Minters Chapel Rd"|||"94102"|"415-411-6937"|"775-903-5654"|francisco_buechel|"2010-02-23T00:00:00.000Z"|663
5861|Analisa|Braylock|"0"|"50-55"|Academic/Educator|Married|"50,000-99,999"|"43 Simpson St"|||"08857"|"732-637-3652"|"272-774-8681"|analisa_braylockhotmail.com|"2016-01-25T00:00:00.000Z"|847
5890|Danae|Behlmer|M|"35-44"|Writer||< 50,000|"91614 Thoreau Dr N"|||"06851"|"203-376-3811"|"937-574-8238"|danae@yahoo.com|"2009-12-19T00:00:00.000Z"|314
5864|Patsy|Broeker|F|"50-55"|Academic/Educator||"100,000-149,999"|"455 Coney Island Ave"|||"75074"|"972-851-8015"|"299-972-5573"|patsy.broeker@broeker.org|"2010-03-10T00:00:00.000Z"|911
5858|Janis|Busse|M|"25-34"|College/Grad Student||< 50,000|"1663 Candler Rd"|||"48197"|"734-675-7182"|"208-632-8091"|janis.busse@gmail.com|"2008-11-27T00:00:00.000Z"|755
5857|Timmy|Grambling|F|"45-49"|Artist||"150,000-199,999"|"7 W Main St"|||"45002"|"513-626-4932"|"191-522-9792"|tgrambling@yahoo.com|"2007-01-15T00:00:00.000Z"|99
5843|Gary|Busta|M|"35-44"|Academic/Educator||"150,000-199,999"|"25471 Ne Sandy Blvd"|||"59457"|"406-686-7859"|"314-181-5216"|gbusta@busta.com|"2008-12-25T00:00:00.000Z"|121
5910|Oscar|Beltrami|F|"45-49"|Writer||> 200,000|"998 Nw 36th Ave #171"|||"92101"|"619-624-2245"|"928-644-2052"|oscar@aol.com|"2014-06-29T00:00:00.000Z"|846
5917|Denisse|Beseau|F|"50-55"|Academic/Educator||< 50,000|"7680 N Keystone Ave"|||"07032"|"201-872-8459"|"619-603-247"|denisse@yahoo.com|"2015-01-25T00:00:00.000Z"|108
5906|Jona|Bayn|"0"|"18-24"|College/Grad Student||"150,000-199,999"|"51 Fm"|||"08837"|"732-877"|"746-886-10"|jona@bayn.com|"2009-08-29T00:00:00.000Z"|479
6024|Carmine|Gensler|"1"|"25-34"|Programmer|Married|"100,000-149,999"|"902 W Nash St #15"|||"32771"|"407-362-3879"|"729-520-7597"|cgensler@hotmail.com|"2011-10-08T00:00:00.000Z"|741
6000|Crista|Bland|"1"|"45-49"|Technical/Engineer|Married|"150,000-199,999"|"9002 Columbia Pike"|||"08077"|"856-859-7235"|"323-247-6221"|crista@bland.com|"2012-09-22T00:00:00.000Z"|899
5881|Caryn|Basaldua|"1"|"35-44"|Technical/Engineer||"150,000-199,999"|"71110 Allen Fork Rd"|||"78217"|"210-537"|"953-238-7663"|caryn_basaldua@cox.net|"2013-03-24T00:00:00.000Z"|78
5816|Adriane|Dobkin|"1"|"25-34"|Other||"100,000-149,999"|"9 Austin Blvd #65"|||"17402"|"717-561-1204"|"394-798-4093"|adobkin@dobkin|"2012-01-10T00:00:00.000Z"|659
5815|Augusta|Kinnett|"1"|"25-34"|Writer||> 200,000|"6034 Hall St"|||"99503"|"907-563-3542"|"115-309-8184"|akinnettkinnett.org|"2009-11-30T00:00:00.000Z"|569
6007|Ahmad|Iozzi|"1"|"35-44"|Technical/Engineer||< 50,000|"68284 Vincennes Ave"|||"94066"|"650-928-3300"|"865-150-342"|aiozzi@iozzi.org|"2007-01-09T00:00:00.000Z"|466
5947|||F|"45-49"|Self-Employed|Married|"100,000-149,999"|"3 Lakeland Rd"|||"22209"|"703-983-3132"|"208-816-492"|season_tamburrino|"2007-05-01T00:00:00.000Z"|853
5928|||M|"45-49"|Academic/Educator|Married|"100,000-149,999"|"22611 Main St"|||"82301"|"307-628-9525"|"523-902-8508"|dwanty|"2010-11-24T00:00:00.000Z"|178
5895|||M|"25-34"|Academic/Educator|Married|"150,000-199,999"|"4066 Village Park Rd #98"|||"01201"|"413-869-4607"|"336-185-8935"|""|"2009-03-22T00:00:00.000Z"|374
5849|||M|"35-44"|Technical/Engineer|Married|< 50,000|"9426 N Michigan Ave #969"|||"83501"|"208-616-2518"|"736-829-7437"|nga_pierson@cox.net|"2014-02-10T00:00:00.000Z"|456
5804|||F|"35-44"|Executive/Managerial|Married|"150,000-199,999"|"5285 E 36th St"|||"10301"|"718-783-1153"|"442-833-2455"|russel_paleaae@gmail.com|"2013-03-18T00:00:00.000Z"|83
5865|||M|"25-34"|Technical/Engineer|Married|"150,000-199,999"|"68 Stanford Aven"|||"95828"|"916-660"|"233-840-8546"|robbin@pizzella.com|"2007-02-23T00:00:00.000Z"|788
5802|||F|"25-34"|Other|Married|< 50,000|"388 State Hwy #7"|||"95008"|"408-930-1351"|"779-648-4333"|felecia@yahoo.com|"2013-11-12T00:00:00.000Z"|565
5903|||"1"|"25-34"|Lawyer|Married|"50,000-99,999"|"347 Clark St"|||"68776"|"402-908-3465"|"571-126-7059"|sylvie.tarkenton@gmail.com|"2013-08-24T00:00:00.000Z"|693
5999|||F|"25-34"|Academic/Educator||"50,000-99,999"|"3 Buck Rd #658"|||"53223"|"414-617-2019"|"386-595-2123"|taryn@hotmail.com|"2011-02-06T00:00:00.000Z"|762
5825|||"0"|"25-34"|College/Grad Student||"100,000-149,999"|"4996 3rd Ave #8"|||"89502"|"775-407-4138"|"696-132-9721"|micaela@yahoo.com|"2015-07-12T00:00:00.000Z"|760
5829|||"0"|"25-34"|College/Grad Student||"150,000-199,999"|"1535 9th Ave N #1246"|||"75244"|"972-289-3563"|"35-948-915"|judy.apyuan@aol.com|"2009-05-14T00:00:00.000Z"|845
5965|||"1"|"25-34"|Technical/Engineer|Married|< 50,000|"8 S Norfolk St"|||"43602"|"419-826-9592"|"93-638-6324"|carmen@cox.net|"2010-11-02T00:00:00.000Z"|93
6023|Georgina|Martling|M|"25-34"|Other|Divorced|> 200,000|"55865 West Aven"|||"50265"|"515-656-4512"|"608-270-8924"|""|"2011-01-10T00:00:00.000Z"|804
5977|Tish|Siffert|M|"35-44"|Academic/Educator|Divorced|"150,000-199,999"|"2 Hylan Blvd #1"|||"99501"|"907-260-9955"|"578-655-7038"|tsiffert@gmail.com|"2012-09-27T00:00:00.000Z"|688
5957|Willy|Sutulovich|M|"18-24"|Writer|Divorced|"50,000-99,999"|"37 Emerson St"|||"48071"|"248-948-8023"|"30-657-1572"|willy_sutulovich@gmail.com|"2010-12-03T00:00:00.000Z"|492
5863|Hilma|Schwendemann|F|"25-34"|Sales/Marketing|Divorced|"100,000-149,999"|"362 Greenwood Pl"|||"89502"|"775-625-8974"|"437-317-2139"|hilma.schwendemann@schwendemann.org|"2015-11-06T00:00:00.000Z"|610
5848|Gearldine|Manwaring|M|"50-55"|Writer|Divorced|"50,000-99,999"|"67159 N 125th St #554"|||"18701"|"570-63"|"420-862-2021"|gearldine@manwaring.org|"2007-09-17T00:00:00.000Z"|882
5948|Barbar|Mallo|M|"56+"|Retired|Divorced|> 200,000|"30 Warwick Blvd"|||"90013"|"213-969-4776"|"943-969-4482"|barbar@hotmail.com|"2007-02-08T00:00:00.000Z"|818
5929|Exie|Mason|F|"35-44"|Other|Divorced|"100,000-149,999"|"5448 Kohoutek Way"|||"91733"|"626-906-"|"102-831-9707"|exie_mason|"2015-05-17T00:00:00.000Z"|-2
5799|Duncan|Kroner|M|"25-34"|Customer Service|Divorced|"50,000-99,999"|"148 S Hartford Tnpk"|||"95066"|"831-849-3607"|"985-351-9711"|duncan|"2013-03-26T00:00:00.000Z"|698
5899|Eugene|Mccart|M|"35-44"|Technical/Engineer|Divorced|"150,000-199,999"|"13859 Middle Country Rd"|||"07306"|"201-717"|"319-743-449"|emccart@mccart.com|"2008-08-17T00:00:00.000Z"|992
6017|Craig|Krigbaum|"0"|"35-44"|Executive/Managerial|Divorced|> 200,000|"1603 National Guard Dr"|||"48075"|"248-547-6667"|"644-733-597"|ckrigbaumyahoo.com|"2012-11-02T00:00:00.000Z"|223
5866|Charley|Kaneakua|"0"|"25-34"|Doctor/Health Care|Divorced|"150,000-199,999"|"85375 E Capitol Dr"|||"92801"|"714-787-2022"|"142-720-5391"|charley@hotmail.com|"2016-01-29T00:00:00.000Z"|104
5878|Landon|Midgett|"0"|"25-34"|Other|Divorced|"100,000-149,999"|"8132 Colonel Glenn Hwy"|||"97701"|"541-807-3729"|"744-198-6324"|landon.midgett@gmail.com|"2014-07-08T00:00:00.000Z"|851
6026|Courtney|Macgillivray|"1"|"35-44"|Doctor/Health Care|Divorced|> 200,000|"253 N Highway 67 #1349"|||"76133"|"817-769-4862"|"299-509-174"|courtney@macgillivray|"2011-09-12T00:00:00.000Z"|208
5784|Alvin|Keeman|"1"|"18-24"|K-12 Student|Divorced|> 200,000|"5 N Meridian Ave #3"|||"77803"|"979-433-9079"|"422-320-2843"|alvin_keeman@aol.com|"2010-12-13T00:00:00.000Z"|666
6022|Linsey|Schaul|"1"|"25-34"|Technical/Engineer|Divorced|"50,000-99,999"|"98112 Noel St"|||"08053"|"856-985-2647"|"568-709-7291"|linseyaol.com|"2014-10-13T00:00:00.000Z"|352
5938|Abby|Scrabeck|"1"|"25-34"|Academic/Educator|Divorced|"100,000-149,999"|"28089 Grant St"|||"07062"|"908-617-2"|"115-267-5520"|abby.scrabeck@aol.com|"2009-05-10T00:00:00.000Z"|240
6027|Tonie|Hych|M|"18-24"|College/Grad Student|Divorced|"100,000-149,999"|"9 Jamestown Bldg"|||"21117"|"410-213-5595"|"145-110-4851"|thych|"2008-01-12T00:00:00.000Z"|278
6004|Valorie|Zangger|F|"25-34"|Scientist|Divorced|> 200,000|"3639 Haul Rd"|||"80110"|"303-942-5720"|"186-247-5651"|valorie|"2010-12-01T00:00:00.000Z"|249
5996|Gisele|Hurlbut|F|"25-34"|Other|Divorced|"100,000-149,999"|"40 Penn Ave"|||"01602"|"508-743-4695"|"876-217-8477"|gisele_hurlbut@yahoo.com|"2010-03-06T00:00:00.000Z"|260
5993|Darleen|Hemmer|F|"50-55"|Writer|Divorced|> 200,000|"22 Garfield Ave #9"|||"80011"|"303-636-7532"|"715-866-1889"|darleen@yahoo.com|"2008-06-29T00:00:00.000Z"|178
5983|Joyce|Ogle|M|"25-34"|Clerical/Admin|Divorced|"150,000-199,999"|"9824 N Sheffield Ave"|||"23234"|"804"|"423-281-4886"|joyce.ogle@ogle.org|"2009-08-04T00:00:00.000Z"|106
5966|Elfrieda|Rommelfanger|F|"35-44"|Homemaker|Divorced|"100,000-149,999"|"281 Webbs Chapel Rd #10"|||"60085"|"847-979-5215"|"960-277-3429"|elfrieda_rommelfanger@rommelfanger|"2015-12-13T00:00:00.000Z"|29
5918|Graig|Lamprey|M|"25-34"|Programmer|Divorced|"100,000-149,999"|"4551 N Clark St"|||"99508"|"907-286-7208"|"411-292-4517"|graig_lamprey@hotmail.com|"2012-12-11T00:00:00.000Z"|469
5817|Ray|Rhodehamel|M|"25-34"|Technical/Engineer|Divorced|> 200,000|"678 E Bessemer Ave"|||"80909"|"719-950-9400"|"864-877-8058"|ray@gmail.com|"2007-04-29T00:00:00.000Z"|628
5986|Ruben|Vattikuti|F|"56+"|Academic/Educator|Divorced|< 50,000|"8 E Brevard St"|||"95816"|"916-633-7271"|"40-453-810"|ruben.vattikuti@vattikuti.com|"2009-12-26T00:00:00.000Z"|558
5926|Rob|Hollister|F|"50-55"|Executive/Managerial|Divorced|"50,000-99,999"|"709 Watchung Ave"|||"94086"|"408-557-3482"|"372-818-7590"|rhollister@cox.net|"2014-11-07T00:00:00.000Z"|52
5837|Julio|Canella|M|"25-34"|Executive/Managerial|Divorced|"50,000-99,999"|"89 W Bruce St"|||"95005"|"831-569-7616"|"495-50-6583"|julio@canella.org|"2011-01-31T00:00:00.000Z"|749
5832|Rossana|Detienne|F|"25-34"|Other|Divorced|"50,000-99,999"|"7 W Little York Rd #54"|||"91605"|"818-326"|"302-390-1704"|rdetienne|"2010-04-20T00:00:00.000Z"|824
5952|Mellisa|Lambrakis|"0"|"45-49"|Academic/Educator|Divorced|"100,000-149,999"|"663 N Pearl St"|||"20735"|"301-699-4776"|"162-180-3315"|mellisa_lambrakis@cox.net|"2008-12-19T00:00:00.000Z"|670
5939|Michel|Ingels|"0"|"45-49"|Scientist|Divorced|"100,000-149,999"|"8 Baum Blvd"|||"97212"|"503-853-5001"|"50-749-9"|mingels@ingels.org|"2010-07-01T00:00:00.000Z"|646
5937|Penelope|Ivrin|M|"25-34"|Programmer|Divorced|> 200,000|"75 Crain Hwy S"|||"07724"|"732-389-8260"|"360-935-7267"|pivrin@hotmail.com|"2007-02-16T00:00:00.000Z"|525
5896|Migdalia|Fuda|"1"|"25-34"|Other|Divorced|"100,000-149,999"|"7955 Brighton Ave #946"|||"87104"|"505-683-4349"|"770-105-952"|migdalia_fudayahoo.com|"2007-06-14T00:00:00.000Z"|253
5876|Misti|Venecia|"1"|"50-55"|Executive/Managerial|Divorced|"150,000-199,999"|"10 Germantown Ave"|||"97214"|"503-537-4112"|"262-402-5972"|misti_venecia@hotmail.com|"2014-04-14T00:00:00.000Z"|680
6013|Jeanmarie|Valasquez|"0"|"25-34"|Writer|Divorced|< 50,000|"9 S Haven St"|||"70112"|"504-386-4583"|"389-912-6301"|jeanmarie_valasquez@gmail.com|"2014-08-31T00:00:00.000Z"|117
6031|Lorretta|Hesseltine|"0"|"18-24"|Other|Divorced|"100,000-149,999"|"2084 Mcauley Dr"|||"08009"|"856-209-2827"|"894-81-6757"|lhesseltine@hotmail.com|"2007-02-01T00:00:00.000Z"|238
5877|Luanna|Degnan|"1"|"18-24"|Programmer|Divorced|"100,000-149,999"|"52958 S Atcher St"|||"32750"|"407-308-1738"|"463-993-2824"|luanna.degnan@degnan.org|"2009-04-10T00:00:00.000Z"|832
5814|Latoya|Ferracioli|"1"|"25-34"|Other|Divorced|> 200,000|"95 W Sahara Ave"|||"32304"|"850-2"|"545-65-3891"|lferracioli@ferracioli|"2012-12-24T00:00:00.000Z"|976
5940|Chieko|Ruggles|"1"|"50-55"|Programmer|Divorced|"50,000-99,999"|"1937 Carnation Ave #80"|||"08009"|"856-650-7446"|"173-547-4400"|chieko.ruggles@aol.com|"2015-09-14T00:00:00.000Z"|510
5962|Debera|Bendel|M|"35-44"|Executive/Managerial|Divorced|"50,000-99,999"|"825 Court St"|||"38866"|"662-647-1293"|"722-57-9215"|debera_bendel@bendel.org|"2015-07-27T00:00:00.000Z"|189
5892|Rhett|Grandchild|M|"45-49"|Artist|Divorced|< 50,000|"77694 W Tunnel Blvd"|||"64106"|"816-760-4380"|"562-612-5041"|rhetthotmail.com|"2012-11-16T00:00:00.000Z"|607
5875|Tasha|Baseley|M|"25-34"|College/Grad Student|Divorced|"150,000-199,999"|"6 Bohn St"|||"39307"|"601-264-5436"|"203-65-8570"|tasha@gmail.com|"2016-03-23T00:00:00.000Z"|276
5795|Darron|Burwell|M|"25-34"|Academic/Educator|Divorced|"100,000-149,999"|"8449 W Kilgore Ave"|||"11731"|"631-353-7177"|"535-13-5694"|darron_burwell@hotmail.com|"2009-01-20T00:00:00.000Z"|625
5982|Sebrina|Borey|"1"|"35-44"|Academic/Educator|Divorced|> 200,000|"249 Union Blvd"|||"17701"|"570-331-6031"|"882-121-4907"|sebrina@aol.com|"2007-07-22T00:00:00.000Z"|624
5813|Myra|Goettsch|"1"|"25-34"|Executive/Managerial|Divorced|"150,000-199,999"|"4066 Goodrick Ave #40"|||"96740"|"808-237-1147"|"190-579-1124"|mgoettsch@cox|"2015-11-26T00:00:00.000Z"|874
5806|Leon|Beazley|"0"|"50-55"|Academic/Educator|Divorced|< 50,000|"8 S Main St"|||"95407"|"707-314-2078"|"373-227-3498"|leon@gmail.com|"2014-07-25T00:00:00.000Z"|82
5894|||M|"35-44"|Other|Divorced|"100,000-149,999"|"5047 Gladys Ave"|||"53202"|"414-625-7155"|"813-770-1016"|bobbye@cox.net|"2016-05-17T00:00:00.000Z"|67
5805|||F|"25-34"|Other|Divorced|"100,000-149,999"|"71596 Aupuni St"|||"46237"|"317-310-"|"252-457-4194"|racheal_pullens@yahoo.com|"2008-09-16T00:00:00.000Z"|58
5789|||M|"25-34"|Technical/Engineer|Divorced|> 200,000|"1 France Ave S #667"|||"10007"|"212-650-1799"|"696-913-5004"|virginia@yahoo.com|"2015-10-23T00:00:00.000Z"|944
5871|||F|"25-34"|College/Grad Student|Divorced|"100,000-149,999"|"46845 John St"|||"91768"|"909-279"|"507-535-7717"|gregory.anable@aol.com|"2008-01-10T00:00:00.000Z"|473
5985|||F|"18-24"|College/Grad Student|Divorced|> 200,000|"8293 Greismere St #1921"|||"08553"|"609-691-9854"|"636-374-802"|hermila@cox.net|"2010-09-17T00:00:00.000Z"|736
5808|||F|"25-34"|Executive/Managerial|Divorced|"150,000-199,999"|"9 Beverly Rd"|||"08884"|"732-311-7992"|"501-751-5015"|kenna_parchment@parchment.org|"2014-01-01T00:00:00.000Z"|844
5925|||"0"|"25-34"|Other|Divorced|> 200,000|"99 Ward Ave #7"|||"94507"|"925-349-3553"|"877-21-2358"|aattleson@cox.net|"2013-10-14T00:00:00.000Z"|63
6002|||"1"|"50-55"|Other|Divorced|< 50,000|"6 3rd Ave N"|||"78521"|"956-777-3763"|"505-532-7178"|morgan_perron@yahoo.com|"2013-02-01T00:00:00.000Z"|724
5794|||"1"|"35-44"|Technical/Engineer|Divorced|< 50,000|"894 S Acco Plz"|||"19096"|"610-769"|"173-677-4973"|loni.willadsen@yahoo.com|"2009-06-06T00:00:00.000Z"|986
5792|||"1"|"25-34"|Technical/Engineer|Married|"50,000-99,999"|"16 Washington St"|||"74011"|"918-331-4544"|"130-641-9479"|carey_ambrosone@gmail.com|"2015-05-21T00:00:00.000Z"|225
5880|||"1"|"25-34"|Academic/Educator||"100,000-149,999"|"154 E 17th Ave #9893"|||"49504"|"616-284-9575"|"88-594-9506"|atuter@aol.com|"2015-04-16T00:00:00.000Z"|662
5798|||"1"|"35-44"|Other||"150,000-199,999"|"9080 Main St"|||"94306"|"650-613-1126"|"703-280-9167"|lory@yahoo.com|"2016-01-08T00:00:00.000Z"|20
5781|Lena|Langel|"1"|"25-34"|Artist||< 50,000|"19 Central Ave"|||"95112"|"408-382-5128"|"634-531-8795"|lena_langel@gmail|"2010-06-06T00:00:00.000Z"|324
5793|Leon|Khano|"1"|"25-34"|Artist||"150,000-199,999"|"760 Esten Ave"|||"08051"|"856-975-4699"|"155-764-5978"|leon.khano@hotmail.com|"2010-01-01T00:00:00.000Z"|999
6021|Delicia|Ollom|M|"25-34"|Programmer|"0 - Single"|> 200,000|"1 Ponce De Leon Blvd"|||"12590"|"845-420-8045"|"571-886-4007"|delicia@aol.com|"2007-10-05T00:00:00.000Z"|301
5990|Ivana|Culliver|F|"25-34"|Writer|"0 - Single"|< 50,000|"88227 Van Buren St"|||"72764"|"479-582-7748"|"218-754-493"|ivana_culliver@yahoo.com|"2015-04-24T00:00:00.000Z"|104
5973|Goldie|Otwell|M|Under 18|K-12 Student|"0 - Single"|"0"|"3 Frank Ave #1"|||"28803"|"828-578-2440"|"828-710-5091"|goldie_otwell@aol.com|"2016-01-18T00:00:00.000Z"|51
5942|Percy|Crise|M|"45-49"|Academic/Educator|"0 - Single"|< 50,000|"2 S Westgate St"|||"43612"|"419-329-5535"|"210-721-3428"|percy@yahoo.com|"2012-03-30T00:00:00.000Z"|889
5879|Tawana|Cianciulli|M|"35-44"|Executive/Managerial|"0 - Single"|"50,000-99,999"|"5 2nd Ave S"|||"99503"|"907-6"|"16-272-493"|tawana@cox.net|"2010-03-09T00:00:00.000Z"|702
5936|Evette|Hubel|M|"18-24"|College/Grad Student|"0 - Single"|< 50,000|"49157 Euclid Ave"|||"95928"|"530-770-6254"|"34-465-9416"|evette.hubel@hubel.com|"2014-04-23T00:00:00.000Z"|202
5971|Vilma|Fingerman|M|"35-44"|Executive/Managerial|"0 - Single"|"50,000-99,999"|"96964 N Paca St"|||"07747"|"732-940-2174"|"96-725-5768"|vfingerman@yahoo.com|"2009-03-23T00:00:00.000Z"|539
5862|Artie|Napihaa|"0"|"25-34"|Homemaker|"0 - Single"|< 50,000|"3 Oak Brk Cntr Mall"|||"30034"|"404-"|"932-135-1675"|artie_napihaa@hotmail.com|"2014-06-04T00:00:00.000Z"|1
6001|Jaqueline|Funes|"0"|"25-34"|Executive/Managerial|"0 - Single"|"150,000-199,999"|"822 Felix Valdez Ave"|||"33186"|"305-278-8527"|"522-900-9883"|jfunes|"2008-02-26T00:00:00.000Z"|431
5989|Janis|Vogelpohl|"0"|Under 18|K-12 Student|"0 - Single"|"0"|"30501 S Magnolia Ave"|||"63102"|"314-633-7577"|"708-557-8778"|janis.vogelpohl@cox.net|"2012-11-17T00:00:00.000Z"|672
6014|Loise|Engley|"1"|"45-49"|Academic/Educator|"0 - Single"|"150,000-199,999"|"96 Bridge St"|||"33480"|"561-654-2470"|"715-111-2864"|""|"2014-08-12T00:00:00.000Z"|10
6010|Christopher|Loguidice|"1"|"35-44"|Other|"0 - Single"|"100,000-149,999"|"17 Ball Rd"|||"54484"|"715-288-9169"|"347-967-3676"|christopher_loguidice@loguidice.com|"2010-12-17T00:00:00.000Z"|973
5969|Chaya|Hudley|"1"|"45-49"|Retired|"0 - Single"|"100,000-149,999"|"87 Chestnut St"|||"55337"|"952-886-7187"|"704-102-6026"|chudley@cox.net|"2007-04-08T00:00:00.000Z"|504
5964|Creola|Desruisseaux|"1"|"18-24"|Customer Service|"0 - Single"|< 50,000|"7324 Foothill Blvd"|||"10003"|"212-436"|"999-756-3971"|creola.desruisseaux@desruisseaux.com|"2008-09-16T00:00:00.000Z"|271
5800|Alan|Rumburd|"1"|"35-44"|Tradesman/Craftsman|"0 - Single"|"50,000-99,999"|"78 W Norvell Bryant Hwy #61"|||"44646"|"330-671-3350"|"938-951-6389"|alan@aol.com|"2015-01-27T00:00:00.000Z"|541
5912|Craig|Farquer|"1"|"25-34"|Academic/Educator|"0 - Single"|"150,000-199,999"|"873 Sw Stark St"|||"92675"|"949-516-8938"|"142-419-9129"|cfarquer@hotmail.com|"2012-02-05T00:00:00.000Z"|116
5821|Anthony|Langdon|"1"|"25-34"|Scientist|"0 - Single"|"150,000-199,999"|"13 S Dixie Hwy"|||"94704"|"510-42"|"443-976-6129"|alangdon@cox.net|"2007-07-03T00:00:00.000Z"|91
5984|Akilah|Norquist|"1"|"25-34"|Academic/Educator|"0 - Single"|< 50,000|"41 Mccrea St"|||"07073"|"201-295-1"|"644-655-6853"|akilah|"2010-12-04T00:00:00.000Z"|98
5915|Hal|Grima|M|"18-24"|College/Grad Student|"0 - Single"|< 50,000|"16646 Long Branch Ave"|||"73137"|"405-273-7270"|"497-245-2786"|hgrima@grima.com|"2007-11-23T00:00:00.000Z"|415
5840|Selma|Goodner|F|Under 18|Other|"0 - Single"|"0"|"358 E Flamingo Rd"|||"02382"|"781-746-4494"|"561-863-7105"|selma_goodner@gmail.com|"2009-07-26T00:00:00.000Z"|832
5810|Penelope|Braymer|M|"50-55"|Self-Employed|"0 - Single"|< 50,000|"73544 Ponce De Leon Blvd"|||"10001"|"212-823-4641"|"964-207-3541"|penelope@gmail.com|"2016-05-14T00:00:00.000Z"|576
5796|Ula|Geno|F|"25-34"|Executive/Managerial|"0 - Single"|"50,000-99,999"|"6031 Us Highway 395n N"|||"19405"|"610-717-5425"|"924-834-829"|ula|"2007-01-16T00:00:00.000Z"|215
5787|Deidra|Burtless|M|"25-34"|Writer|"0 - Single"|"50,000-99,999"|"2 Stambaugh Ave"|||"10002"|"212-329"|"124-799-5661"|deidra.burtless@burtless.com|"2008-12-22T00:00:00.000Z"|982
5959|Wilson|Barscewski|F|"18-24"|College/Grad Student|"0 - Single"|"100,000-149,999"|"165 Midway Rd #77"|||"94303"|"650-627-4505"|"826-4-4183"|wilson_barscewski@barscewski|"2007-06-08T00:00:00.000Z"|949
5898|Terrell|Ballif|F|"18-24"|Other|"0 - Single"|"150,000-199,999"|"149 Winston Dr #9020"|||"91001"|"626-458-1932"|"664-750-7156"|terrell_ballif@cox.net|"2016-04-23T00:00:00.000Z"|947
5778|Jerlene|Bigelow|M|"35-44"|Programmer|"0 - Single"|> 200,000|"7 Highway 1 #4806"|||"91401"|"818-459-1767"|"864-750-9357"|jerlene@bigelow.com|"2015-07-15T00:00:00.000Z"|282
5828|Kay|Bedaw|M|"25-34"|Technical/Engineer|"0 - Single"|> 200,000|"26 N Stemmons Fwy"|||"07094"|"201-982-6244"|"489-27-4433"|kay@gmail.com|"2012-09-02T00:00:00.000Z"|117
5833|Aubrey|Berlanga|"0"|"35-44"|Other|"0 - Single"|> 200,000|"8457 Via Contenta"|||"60035"|"847-716-"|"838-17-165"|aberlanga@gmail.com|"2015-02-09T00:00:00.000Z"|154
1|James|Butt|"0"|Under 18|K-12 Student|"0 - Single"|"0"|"6649 N Blue Gum St"|||"70116"|"504-621-8927"|"540-51-9462"|jbutt@gmail.com|"2016-03-17T00:00:00.000Z"|541
5830|Janine|Bobko|"0"|"18-24"|College/Grad Student|"0 - Single"|< 50,000|"23873 Park Ave S"|||"30341"|"770-545-"|"986-685-3321"|jbobko|"2016-03-21T00:00:00.000Z"|45
5934|||M|"25-34"|Sales/Marketing|"0 - Single"|"150,000-199,999"|"332 Sierra Rd"|||"11704"|"631-"|"564-182-724"|russell.alerte@alerte.org|"2014-01-12T00:00:00.000Z"|948
5919|||M|"18-24"|Other|"0 - Single"|> 200,000|"253 E Jackson St"|||"97220"|"503-"|"444-719-6248"|juliet.albino@aol.com|"2009-01-28T00:00:00.000Z"|749
5845|||F|"25-34"|Clerical/Admin|"0 - Single"|"150,000-199,999"|"745 Lombard St"|||"99708"|"907-524-7608"|"404-472-7796"|wayne@hotmail.com|"2008-10-28T00:00:00.000Z"|74
5916|||M|"50-55"|Writer|"0 - Single"|"150,000-199,999"|"11668 Whippany Rd"|||"94598"|"925-921-6828"|"57-476-5683"|wilbur_whaltey@gmail.com|"2012-03-29T00:00:00.000Z"|676
5900|||M|"25-34"|Executive/Managerial|"0 - Single"|< 50,000|"8202 Swarthmore Ave"|||"90024"|"310-306-9283"|"880-908-5643"|olinda_alge@aol.com|"2015-05-13T00:00:00.000Z"|437
5963|||"1"|"25-34"|Scientist|"0 - Single"|"150,000-199,999"|"8925 Mission Gorge Rd"|||"11378"|"718-297-8530"|"158-39-6919"|mohammed_wangerin@yahoo.com|"2012-08-12T00:00:00.000Z"|524
5951|||"1"|"18-24"|College/Grad Student|"0 - Single"|"100,000-149,999"|"843 E Tioga St"|||"92656"|"949-335-7568"|"391-194-9087"|meg|"2015-01-03T00:00:00.000Z"|181
5868|||"1"|"35-44"|Sales/Marketing|"0 - Single"|"50,000-99,999"|"682 Muldoon Rd"|||"08057"|"856-881-2894"|"375-422-109"|mpecinousky@pecinousky.org|"2011-05-08T00:00:00.000Z"|591
